,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
11,0.04117820871123484,0.12281159985700592,0.03622902732696781,0.12429130588199484,0.1988616394642373,0.08413534258903774,0.11372487384683891,0.07907752575569829,0.08288496976797693,0.039684104951445295,0.06820006617444092,0.098640875135188,0.0258769168114919,0.10316160800359034,0.13589469952589875,0.3694125689811973,0.8649732692733312,0.4538757229932934,0.82699839809338,0.32245464113166367,0.7538259865410712,0.5991870246950297,0.26999168960805126,0.1338792909657322,0.15150571250722294,0.11180987243749185,0.2676897281704993,0.5737113984395488,0.10926147540235148,0.11050923311919461,0.2219738814533143,0.28117983460448454,0.05994134397348813,0.18510331113201486,0.17914864187188134,0.21292758223061203,0.38450946999792135,0.2452150758891392,0.2872647681500999,0.2517214199539732,0.1336710723300583,0.1629441990775156,0.1403152517097878,0.1728420404398776,0.18329455854534005,0.20509048328953103,0.10109288748896705,0.08991263032870692,10.771999977423867,3.503631659933526
12,0.10111482184387525,0.11298734883844765,0.04769331645056059,0.24271607058247255,0.10822093353196799,0.1295095295100048,0.0947116448694954,0.10548323814384125,0.07783327458802095,0.09312811775118819,0.028699059168762642,0.03401483286279677,0.09125918593608338,0.0,0.09730017853042625,0.0699229685267852,0.02276931344407168,0.12490273981956596,0.13493307952595776,0.0454872463973966,0.14869039704816106,0.19540160820526223,0.11462696877601711,0.15099404806514038,0.11501397440291056,0.05380124981758716,0.0,0.09390267646390191,0.0875609982348435,0.1903686979926104,0.1099806802132266,0.2623190120343271,0.2001173748353175,0.25268649601736104,0.6115865058881035,3.1163413280633625,1.4006543935578781,0.7016620830206199,0.7882283155624212,0.4046043992509431,0.2668183143400072,0.4125475001250279,0.2991833598150778,0.07127580694385813,0.159923231979402,0.19459439664865952,0.10824655809126643,0.10291416144282528,12.994000025041558,3.5966893015278316
13,0.17213899203519922,0.232429601633443,0.17564047577027153,0.21950412293292498,0.20489869097084212,0.5032318636161976,0.3820269005632605,0.15965447995770038,0.13240027374673022,0.1886835708361307,0.14575564148480158,0.09970259592180639,0.16756454887840533,0.2823288487554597,0.20839862558157238,0.12291308205100754,0.3158991480513424,0.5510367067788144,0.6248062195593953,0.41194765640280545,0.18476826079595027,0.21126380327702668,0.17668240106928276,0.06458764830991184,0.07637728038496597,0.10239770890739319,0.05029713752040357,0.06929666213362748,0.12003332766241732,0.16541033364131197,0.2626371534197728,0.21530245428487926,0.17336204559457477,0.18558815566246184,0.14263783011096492,0.16579081767831902,0.22092501645995505,0.32679197311750297,0.7722955397660142,0.15128798689390355,0.31517294861847045,0.2647366882723632,0.09937043511005009,0.08064854447140687,0.049875560535845465,0.0,0.1766697686202425,0.0731559072624946,10.160999933318996,5.269795372586248
14,0.06518020514592535,0.04669162912385941,0.0963004040302619,0.06477756608344547,0.04264570098259529,0.06468994944218069,0.05243251351681667,0.05185911551087752,0.5608697990016258,0.37438903169033483,0.045179004178795557,0.044043396274720925,0.008312640801037552,0.06341061623715702,0.0,0.032843635228814116,0.1437614635782082,0.17035299149927263,0.22484342250804593,0.03428069169818257,0.025614927547628785,0.1022347128365855,0.011229669121299218,0.036858286994221334,0.07901567593426759,0.014618041056460945,0.10807341583179234,0.030560282919207288,0.08670327328446259,0.14657001991257812,0.14617809934233486,0.2068586087163921,0.1430248478844152,0.11971042633227333,0.08637419858062242,0.0,0.07365139520706748,0.03814622070086465,0.0,0.11316973726784207,0.011110880700242465,0.09791489527608577,0.09218318827318697,0.09660740662513234,0.6173208855075425,0.06855678368409229,0.028536758599352424,0.024121847882869668,4.844999688897455,2.8605661128283693
15,0.10258514471759793,0.06980023002536923,0.0708512697955418,0.11979467375895665,0.07276364499834034,0.10473296592399794,0.11741275618507682,0.07286712881353606,0.0681691596412228,0.08936936644766788,0.06835581051473859,0.09006747234795788,0.07724623451739411,0.08709484694440406,0.10404415903916175,0.10323538269554511,0.02140377380596964,0.04998979140437618,0.15662280058005557,0.1542482368598529,0.07154830535682993,0.08297725530950181,0.08466729299896514,0.06335415902369626,0.1115713322799674,0.10517590188305018,0.08131218192490222,0.09063174527908147,0.07951686517534912,0.15634846560149965,0.24552907965073123,0.30823348215560636,0.21536644561215101,0.23494312335181267,0.21931574804161935,0.2221831128065827,0.4011256555946398,0.18523324329570906,0.18836530435515003,0.11261980275429195,0.17549364619658936,0.22103362901366647,0.5559720749632985,0.2524238214858412,0.19673775934439067,0.17910113306744013,0.13228467649168102,0.1697519030528596,6.860999973734381,2.662003026573178
16,0.08982123853399349,0.07336606088004334,0.08616175013231016,0.1514282418664914,0.0741867842738328,0.10614337996936572,0.06826887068529416,0.09551151701499405,0.0798319200185689,0.0671819632383226,0.07775167583680614,0.07283216231272548,0.054755019387292964,0.03958808254403645,0.07870189453918913,0.44507052194955987,0.35109704869759667,0.09413238681021074,0.13615993392431502,0.0997288867131369,0.08161811920087933,0.07842869576312564,0.09471524062415099,0.14304159424186413,0.09607055867511957,0.10435266718311473,0.13096101294083662,0.08738977885015839,0.13848223401097784,0.388495803701428,0.23135954141477008,0.26488230714720185,0.12547366728503218,0.2672481966527704,0.10981616012037265,0.20426635641929677,0.08434656622856929,0.14402722814272734,0.16280259536284963,0.25433500251272617,0.1372358725843015,0.1830532042447816,0.16388252277751048,0.0643015481830671,0.10275103545846423,0.16929684280999227,0.2025516155999868,0.16171706453249346,6.781000014397103,5.279056637969459
17,2.0065646737778624,0.873679516528147,1.1007550565017432,1.0288179367128003,1.2041146571605843,0.8382113934378059,1.368008171921538,1.7029258795604822,1.1673954817624084,1.047029309328824,1.0363825541511875,1.564155611053229,0.9447093542587237,0.8495158286019152,0.33517684552818994,0.7119324256835964,1.0241366182446487,0.0,1.001447532161843,0.19212686058659684,0.5235615103146098,0.13004639493899794,0.0,0.0,0.3453924904250361,0.026578118824182845,0.4792062905200428,0.21660756521443567,0.3978178999132347,0.6877568738960986,0.3372565006252183,0.9250670348455315,0.33445162320600397,0.9459914226920368,2.4636621923837554,1.385841997419851,1.0889654453646975,0.40439607832043356,0.45314695473611133,0.0,0.5200414019406655,0.0,0.4583304911468795,0.25310065303970264,0.0,0.4200666929008533,0.20040517851573447,1.1983359235468183,28.86699956873605,5.379309145751526
18,0.001866097238958253,0.08421660652068856,0.025873992728714684,0.015553390420315283,0.04155088535687919,0.03871170750253178,0.02782156352379901,0.02107220798654086,0.0270958529246922,0.41422626288010644,0.02366627588654907,0.015972799233340496,0.03165544156910047,0.0,0.08302833165860124,0.18835948688760235,0.4503535705307021,0.41691161846063984,0.2862790195497759,0.214655401569682,0.08366908110100049,0.16112943764599932,0.1427176883989542,0.07031613479228127,0.11325151331820996,0.08578085237679384,0.09438955585874637,0.04514717327301934,0.12277450606012394,0.02586200658969315,0.09876789094187155,0.10639700920312806,0.19362663458856313,0.08144867774195191,0.06953368031965601,0.06516404494901074,0.15466233586649653,0.06629661961735639,0.1068476627155428,0.11708392804248613,0.0328320901241233,0.0,0.02947716760419067,0.02841868847102752,0.036907654466115936,0.04690707636265848,0.07558440307605788,0.0628595872394038,4.761999953238718,2.2758877561276663
19,0.04123836494075003,0.11632667128062421,0.07659698768889024,0.05984689974134055,0.10381358881273098,0.08042413930071299,0.04828184393746737,0.07614855483033814,0.13698186233161375,0.08753139981268535,0.26590593168202337,0.14709745309535346,0.08702166972288257,0.32437006811455155,0.1774158252494213,0.30049303919251397,1.0085217980980723,0.005163619866825231,0.059972289584399485,0.328232862911496,0.0,0.03767534589152438,0.042946611747160524,0.0468813896074301,0.06522807252243257,0.404669914841768,0.1772297767605683,0.41757744793307705,0.30273026837475914,0.18413269455647643,0.15799175327042425,0.14124415221008918,0.1810334648342195,0.08548420760854242,0.0886629755586594,0.18757888880537746,0.1830407922946827,0.20742660101878935,0.27392972999591525,0.20276015656131874,0.15688533038276684,0.22560335468550308,0.276495048332467,0.08947814526304887,0.05453537753356316,0.7735927647270733,0.19337378451570847,0.04575569690147102,8.69399987220301,3.864984978933171
20,0.03983983735011612,0.04599190205183762,0.04734130057956962,0.04698674312224947,0.04017021001313563,0.05369620264105028,0.05328301143375569,0.03779990700258189,0.043838997569947635,0.0514201008690193,0.04516693239803958,0.04464276189760209,0.07937752321924492,0.14767127481318318,0.0549099686240912,0.053943738670860886,0.0404218261329396,0.06707863614474907,0.040392171159184004,0.056732532225201804,0.06053629394518692,0.047746499284007926,0.05475043481172176,0.04321211863177435,0.053407527241982194,0.04180797658124022,0.028115359259220596,0.03935987503542632,0.0343828864871715,0.03576652531963606,0.045812499947801344,0.040975988336113656,0.04289115105479238,0.03761425132705121,0.036838105162936285,0.03797627964885053,0.0305594295603267,0.044408784598581164,0.011323258278219839,0.020903265659122316,0.0332378269304035,0.023850384853967233,0.023820446748989144,0.03238499632455216,0.03240392230848421,0.02581262308552351,0.04053347947879324,0.047491977055377554,2.0890000140366976,2.2080528896048466
21,0.5298956757993132,0.42692684000936587,0.32833777763758953,0.2519948805896648,0.33993791272614743,0.27742384754498217,0.18413004982568876,0.2122994648717138,0.1971998730243859,0.15192569895993274,0.16100835810963487,0.21280764390427337,0.3864692903458739,0.29566029275241795,0.29122926018932993,0.2245633544716547,0.5891796769987785,0.48065636472072204,0.49950329794633297,0.5245167783355287,0.6283886579695135,0.7752987691047957,0.617847568985878,0.609628790067887,0.3140677583029511,0.4815516131331862,0.22668330552405386,0.28486249095925154,0.3610615633906328,0.4855381156645751,0.4383345152616005,0.4625105862992247,0.20042311779392502,0.39099596930702707,0.5119851222825994,0.8171168858781335,1.4341954497274154,1.0801675916820574,0.8088876810739493,0.753173550241099,1.2767837212845814,0.7789826988631909,0.7036118098798834,0.7936541569794162,0.6658182918967342,0.9732063687267819,0.6501458343888218,0.48023909749945803,23.32699981232371,6.708641470777845
22,0.03943379045529674,0.03813122201841096,0.04473964221431655,0.042509307899657026,0.06490074600989694,0.04317343540654421,0.05418807254077666,0.03879213105540083,0.06572745627198193,0.08307793672031821,0.05114901388948358,0.06817999819523593,0.06069474766148296,0.057432929620591655,0.07155633975490164,0.05139505070270611,0.0939775455080448,0.048092940797565764,0.048986316997294777,0.07446669499025307,0.07168145761977945,0.03738410968101452,0.03732200633712107,0.06589774426396627,0.0688857489323367,0.06582437902911534,0.07991999643052591,0.055988943315659234,0.06329641275173775,0.03713812530362845,0.06083954532246641,0.05615921156447412,0.05344833702785759,0.10401535185467756,0.08137968901447154,0.08082270210184847,0.08063763684256725,0.11798948564112868,0.05949045242628026,0.07918508024891918,0.10408708832899452,0.07982847984641966,0.1027865695122919,0.3050984794807971,0.5652439170194785,0.09052027910883553,0.13228832381395692,0.05681409515017913,3.917000285302893,2.2156065059671324
23,0.2196782921021272,0.24892125015291078,0.12724392115953606,0.1698512353959417,0.18649864731067498,0.18002268345554057,0.21477813791267555,0.1934787624608758,0.16203521666617038,0.11315952131102947,0.15452658419788226,0.2802494460834384,0.406602560332773,0.722287840797642,0.19529803252284628,0.3544800717810452,0.774165494771543,0.38668200029217537,0.3497431918181739,0.3071935811808177,0.18799027393863907,0.3081984792276289,0.3361698318904751,0.3755614506103475,0.35358153963088285,0.6984752429323503,0.2833877624067368,0.494216647941806,0.2501616247537447,0.3229161994674098,0.21411825754540018,0.5664237778374888,0.42151060575950455,0.400648046107788,0.6004373012546101,0.8715516032969717,0.45561092034171247,1.264756317100766,1.845029837320317,0.8856717102589354,1.2074809562392348,1.3701948118159215,1.3585037242719356,1.0024539834839357,1.4760347583301798,0.7184243704795839,0.3662126345111292,0.17908336853132198,24.404999880187958,7.54049557579877
24,0.06854099605192665,0.09966575831077494,0.04459083320669692,0.08835191124434225,0.08460040567320873,0.09874485110651057,0.05356312166423642,0.04206135642299068,0.0782625547305846,0.15710089165048108,0.14872514105802645,0.15088296951355204,0.2871519403978597,0.2757654198244882,0.5666044888568803,0.4292070833768743,1.3578308788016027,0.0,0.0,0.1744532979220047,0.0064318280451765575,0.17204747438946372,0.0,0.0,0.0,0.02079146988238645,0.0,0.12341023061425996,0.06317717019810254,0.06528515716841829,0.13238065046204125,0.0,0.09035916315705561,1.5831387621600452,0.9004371305459166,0.3088186108738755,0.5643397776202508,0.7352503566619377,0.2986126979526826,0.3203634259349303,0.3893820002166799,0.3513126692783347,0.24146419285821114,0.7034146476909781,0.9910681392084992,0.004573281858837375,0.06653943136926133,0.0,10.984999997774663,4.439104004525852
25,0.1233580773596879,0.13397803932279684,0.10734937012443269,0.12551383839214447,0.10760537768023953,0.1306555932620573,0.1702719796946879,0.13572839729651956,0.10597288852149538,0.10888219271576431,0.07745608520142867,0.10251005290745803,0.03606188741639102,0.1320196257258519,0.06415963865089877,0.11495051433696865,0.15104735092939414,0.1434118231583967,0.1063251561063992,0.09902246358574288,0.14119735975870035,0.1425733937831915,0.12136759632230687,0.13114340475950118,0.19431620849925885,0.09912599491199922,0.08368847900001714,0.13109965610850305,0.12268093102309843,0.1185902952265282,0.18270852479313004,0.20867266581527283,0.30868755583636676,0.26631979125102007,0.18093628510893778,0.24273255726848084,0.18177714229108818,0.14886835028800624,0.19403765478338084,0.1543076391323772,0.2552800442484308,0.23570435991713967,0.20857952559551585,0.3987059502305661,0.23665131109493254,0.14334837770941344,0.14623621516830795,0.1535033343799833,7.390000129672339,2.6402025625687724
26,0.26592310401681474,0.3339260687011557,0.25762262487692245,0.17328259839734092,0.17235502161458122,0.18097555166744544,0.17779857937330398,0.20385398599959825,0.12872400067526618,0.22651507443154661,0.13464579202198387,0.1868441083374528,0.22941545493799811,0.3636656422072738,0.4628745242093247,0.13955750237949568,0.2373868094756274,0.2553746329299582,0.1075102816304736,0.1973625840499844,0.21580751284780003,0.13198285396850892,0.784940904939059,0.45980664446079433,0.3916298226003938,1.835506696998263,0.8968389002013837,0.7133657446902335,0.5407096801806477,0.34567872651647785,0.32986653530122156,0.6861415832334058,0.4442585500444478,0.03777400876334536,0.2625769007016511,0.08735488962094135,0.05590928257065381,0.19861419739110936,0.0,0.0,0.09113435035991646,0.07532180838415936,0.08985825917822032,0.2385426857975699,0.18006872726320788,0.2638341827055384,0.16271926848143112,0.18729102301364342,13.275999967448989,3.4863760887316193
27,0.36756054948049355,0.17142645464006767,0.316992269104712,0.20445635106704121,0.21156444784408857,0.30144360398056513,0.17572441727144655,0.3090596171034283,0.17548244654561015,0.1585006260322338,0.2735571573957799,0.4383319346170622,0.8024523342431291,0.8087155061537534,0.5763735184333312,0.2878375782856399,0.37364863338018944,0.31176228886510926,0.5603294994024186,0.370633903912855,0.1301667290449443,0.47430948301097553,0.37435633122942896,0.21304669062159803,0.3168378924464448,0.412069728661822,0.38539271078567106,0.827223234108606,1.3141237876644343,1.1314752134948038,0.6098375780545887,1.115934784652364,0.3634339509652793,0.22927152224082592,0.14352111156840902,0.0,0.4159018936556105,0.6611595795472897,1.1368068587935056,0.3098246445835711,0.3909737852927427,0.09861605902636525,0.03027210297875027,0.21447847088352406,0.24161234410007573,0.08561314702562456,0.44898708986794883,0.46120353464175057,19.147000300029042,9.874344949283117
28,0.09818163818081718,0.15167102491871104,0.09827523545411268,0.07826593288706161,0.11915216099484083,0.13004287863717862,0.1248080460587344,0.0854152815323935,0.08717217659600658,0.09341370272562491,0.07081630707836634,0.08518975402137123,0.07965788554795064,0.08855508476717724,0.04851917956822305,0.03961837140740157,0.14114710190525134,0.08746363932490867,0.10100109809697932,0.10450464211368721,0.014725712553435827,0.1702471256142749,0.21495897369267453,0.0736849682153104,0.18876397439836545,0.1472692062020766,0.0752627220129887,0.11357344462040639,0.15172060193554526,0.3420241562695659,0.13165469490466747,0.1050872291691903,0.0760625459850987,0.08708433523282766,0.09365207986393373,0.05102640826184529,0.1690878163460761,0.1384194713646272,0.089227394975119,0.27975153287224314,0.15170651618890948,0.13981215575443515,0.18420821089711484,0.14005635607684896,0.154909026651317,0.38504764852446044,0.32004392144305294,0.2377850547144819,6.392000021145368,3.0811711826278336
29,0.13780765573485831,0.05836106065320407,0.1214145426943406,0.06183425428253733,0.10123124971978284,0.11039942008553304,0.08734601892667371,0.018100650755450684,0.04152680006627876,0.07076193672257237,0.19971024274959523,0.24536909088431946,0.598904403543361,3.700229566322734,0.5509690428759348,0.0,0.0,0.18555158108129582,0.3316643036964159,0.3182628729799009,0.342059546144449,0.5195366336679947,0.015323573339971808,0.15261262531862352,0.0,0.687322878339048,0.29819189743450525,0.2039993173496201,0.263700338971976,0.42502646279910966,0.2133499580931288,0.33007084516470914,0.5960539918660384,0.814201712373557,0.23214312786985458,0.2493156731128376,0.0,0.30057589011211266,0.9742372783432998,0.8854423549841659,0.0,0.3652060282212702,0.20880833030549945,0.0935789121957735,0.0,0.094631406037266,0.0920476052910944,0.10030253955518509,14.634999974331523,6.467624334988286
30,0.17863340881473824,0.29454821123944136,0.13885656674091845,0.26552418436438446,0.10431494920587185,0.12652534598531062,0.18019358449565254,0.1335211190965613,1.4643611311352098,0.400342390312352,0.13613163082793656,0.05588248136458157,0.010765178380898632,0.0,0.05595730248080394,0.15397760347649941,0.14294445836455344,0.2492095149473293,0.6676946111538662,0.24732834394319228,0.08668670642960896,0.18437151409486854,0.05927571676056495,0.27490490684839536,0.1689519750296979,0.20548575308678033,0.22021513197091122,0.0,0.17161533622011138,0.05079590420534563,0.0,0.2377190866214617,0.18960328280342537,0.135293297306138,0.3265762189150016,0.4683307946451355,0.12278820566577459,0.11650411308755582,0.03879421823381285,0.012673082718138995,0.022011289395339972,0.25331472566866414,0.0,0.07452203957737866,0.054042726449557044,0.10373130014271664,0.0,0.22995182508986542,9.005999994233578,2.924410794221747
31,0.771738603137895,0.6877979316402871,0.70887386484559,0.48930844619968805,0.5185160757596541,0.49063527058222256,0.0832770827500918,0.7084986799153121,0.18896136844402717,0.26080305477783283,0.31599116693718965,0.3867696785366228,0.0,1.128050171601534,0.6293568139588686,0.0,0.0,0.0,0.39817675516006146,0.0,0.3023609469003935,0.24564377715957178,0.22857048019147563,0.47194903575475333,1.1580063529544544,1.2690718654887791,1.6739646755452808,1.7028988952075057,1.829130341048282,1.5600880114174172,0.8686077114835881,1.2038568977441555,0.47866964302232984,0.3428492277466524,0.0,0.3022448291335169,0.47086299153467004,0.17603037714084432,0.517459401085112,1.0364680557498565,1.3047962323285769,0.03094759775786432,0.0,0.7816222898054319,0.41127851005514315,1.5729707713689642,1.4865631255340435,0.5529728433300493,30.823999887459166,6.515288112116989
